 22025
1989SPIE.1375	C	ICALEO '89 - Optical sensing and measurement
1989SPIE.1404	C	ICALEO '89 - Optical methods in flow and particle diagnostics
1989spin.rept	C	Spinoff 1989
1989spmf.conf	C	Space Manufacturing 7 - Space Resources to Improve Life on Earth
1989spmi.symp	C	Space Mining and Manufacturing
1989sprt.nasa	C	Space Photovoltaic Research and Technology, 1988. High Efficiency, Space Environment, and Array Technology
1989ssdm.conf	C	30th Structures, Structural Dynamics and Materials Conference
1989sser.proc	C	Space Science and Engineering Research Forum
1989ssg..conf	C	NATO ASIC Proc. 263: Solar and Stellar Granulation
1989ssmt.rept	C	Spacecraft Structures and Mechanical Testing
1989stct.conf	C	Star Catalogues: A Centennial Tribute to A. N. Vyssotsky
1989stct.proc	C	Star Catalogues: A Centennial Tribute To A. N. Vyssotsky
1989step.conf	C	Solar-Terrestrial Energy Program: Major Scientific Problems
1989stq..conf	C	From Stars to Quasars
1989stss.work	C	Solar-Terrestrial Science Strategy Workshop
1989sxsr.rept	C	Solar X-Ray Astronomy Sounding Rocket Program
1989tad..conf	C	NATO ASIC Proc. 290: Theory of Accretion Disks
1989taup.conf	C	TAUP 89 - Theoretical and Phenomenological Aspects of Underground Physics
1989tavl.conf	C	Techniques and Applications of Very Long Baseline Interferometry
1989tdar.nasa	C	The Telecommunications and Data Acquisition Report
1989tesp.conf	C	3rd International Conference on Tethers in Space - Toward Flight
1989tflp.conf	C	Tests of Fundamental Laws in Physics
1989tfm..conf	C	Tectonic Features on Mars
1989tham.proc	C	Theoretical and Applied Mechanics
1989thph.conf	C	AIAA, 24th Thermophysics Conference
1989thyg.book	C	Three Hundred Years of Gravitation
1989tidt.work	C	Third Infrared Detector Technology Workshop
1989tndm.conf	C	Turbulence and Nonlinear Dynamics in MHD Flows
1989tns..conf	C	Timing Neutron Stars
1989tnti.conf	C	Thermal-Non-Thermal Interactions in Solar Flares
1989tsf.....1	C	7th Symposium on Turbulent Shear Flows, Volume 1
1989tsf.....2	C	7th Symposium on Turbulent Shear Flows, Volume 2
1989turf.book	C	Turbulent Reactive Flows
1989tvpj.conf	C	Time-Variable Phenomena in the Jovian System
1989uhpe.conf	C	Ultra-Hot Plasmas and Electron-Positron Pairs in Astrophysics
1989upsf.conf	C	IAU Colloq. 111: The Use of pulsating stars in fundamental problems of astronomy
1989vaw..conf	C	Vom Anfang der Welt
1989vheg.conf	C	Very High Energy Gamma Ray Astronomy
1989vipt.nasa	C	Visual Information Processing for Television and Telerobotics
1989vpcb.conf	C	Symposium on Variable Phenomena in Close Binary Stars
1989wein.conf	C	Weak and Electromagnetic Interactions in Nuclei
1989woam.work	C	Workshop on The Archean Mantle
1989woga.conf	C	World of Galaxies (Le Monde des Galaxies)
1989wshp.conf	C	Winter School on Hadronic Physics
1989wtfm.conf	C	Wavelets. Time-Frequency Methods and Phase Space
1989xeoa.conf	C	X-Ray/EUV Optics for Astronomy and Microscopy
1989xras.rept	C	Contributions of the X Ray Astronomy Group of the Max-Planck-Institut fuer Extraterrestrische Physik
1990aadm.conf	C	Astrophysical Ages and Dating Methods
1990acae.proc	C	8th NAL Symposium on Aircraft Computational Aerodynamics
1990acb..proc	C	NATO ASIC Proc. 319: Active Close Binaries Proceedings, NATO Advanced Study Institute
1990acge...35	C	Advances in Cryogenic Engineering. Vol. 35B - Proceedings of the 1989 Cryogenic Engineering Conference
1990acge...36	C	Advances in Cryogenic Engineering - Materials. Vol. 36
1990acm..proc	C	Asteroids, Comets, Meteors III
1990aeme.symp	C	24th Aerospace Mechanisms Symposium
1990aepr.nasa	C	Aeropropulsion 1987
1990afm..conf	C	AIAA Atmospheric Flight Mechanics Conference
1990agg..nasa	C	Annihilation in Gases and Galaxies
1990agn..conf	C	Active Galactic Nuclei
1990aiaa....1	C	Annual AIAA/Utah State University 4th Conference on Small Satellites, Volume 1
1990aiaa....2	C	Annual AIAA/Utah State University 4th Conference on Small Satellites, Volume 2
1990aiaa.conf	C	AIAA, Space Programs and Technologies Conference
1990aicr.symp	C	28th Aircraft Symposium
1990aimm.nasa	C	Amorphization by Interdiffusion in Metallic Multilayers
1990AIPC..202	C	Physics and Astrophysics from a Lunar Base
1990AIPC..203	C	Particle Astrophysics - The NASA Cosmic Ray Program for the 1990s and Beyond
1990AIPC..205	C	The Physics of Electronic and Atomic Collisions
1990AIPC..207	C	Astrophysics from the Moon
1990AIPC..211	C	High-Energy Astrophysics in the 21st Century
1990aira.proc	C	i-SAIRAS '90; Proceedings of the International Symposium on Artificial Intelligence
1990aita.proc	C	Artificial Intelligence Techniques for Astronomy
1990ajns.proc	C	Advances in Joining Newer Structural Materials
1990amml.conf	C	NATO ASIC Proc. 316: Angular Momentum and Mass Loss for Hot Stars
1990amsa.nasa	C	AMSAHTS 1990: Advances in Materials Science and Applications of High Temperature Superconductors
1990amss.conf	C	Antarctic Meteorite Stranding Surfaces
1990anam.work	C	Differences Between Antarctic and Non-Antarctic Meteorites
1990anme...15	C	Antarctic Meteorites XV
1990apaa.conf	C	Acquisition, Processing and Archiving of Astronomical Images
1990apae.conf	C	8th AIAA Applied Aerodynamics Conference
1990apcb.conf	C	Accretion-Powered Compact Binaries
1990apmm.symp	C	Applications of Multifrequency/Multipolarization SAR in View of X-EOS (X-SAR for EOS) CGS
1990apsu.conf	C	Astrophysical Processes and Structures in the Universe
1990arb..nasa	C	Annual Research Briefs, 1989
1990arpf.conf	C	Astrophysics - Recent Progress and Future Possibilities
1990arpf.symp	C	Astrophysics: Recent Progress and Future Possibilities
1990asdy.conf	C	Astrodynamics 1989
1990asme.conf	C	Heat Transfer in Space Systems; Proceedings of the Symposium, AIAA/ASME Thermophysics and Heat Transfer Conference
1990asos.conf	C	3rd International Collogium of the Royal Netherlands Academy of Arts and Sciences
1990ASPC....7	C	Properties of Hot Luminous Stars
1990ASPC....8	C	CCDs in astronomy
1990ASPC....9	C	Cool Stars, Stellar Systems, and the Sun
1990ASPC...10	C	Evolution of the Universe of Galaxies
1990ASPC...11	C	Confrontation Between Stellar Pulsation and Evolution
1990ASPC...12	C	The Evolution of the Interstellar Medium
1990ASPC...14	C	Astrophysics with Infrared Arrays
1990asru.conf	C	Astron. Rumfart
1990ASSL..158	C	Submillimetre Astronomy
1990ASSL..159	C	IAU Colloq. 121: Inside the Sun
1990ASSL..160	C	Windows on Galaxies
1990ASSL..161	C	The Interstellar Medium in Galaxies
1990ASSL..162	C	Physical Processes in Fragmentation and Star Formation
1990ASSL..163	C	IAU Colloq. 125: Radio Recombination Lines: 25 Years of Investigation
1990ASSL..164	C	The Cosmic Microwave Backround: 25 Years Later
1990ASSL..165	C	Dusty Objects in the Universe
1990ASSL..166	C	IAU Colloq. 123: Observatories in Earth Orbit and Beyond
1990atcu.conf	C	Advance Towards Cognition of the Universe
1990atop.book	C	Atmospheric Optics
1990atp..conf	C	Advances in Theoretical Physics
1990auca.symp	C	Automatic Control in Aerospace
1990bdm..proc	C	NATO ASIC Proc. 305: Baryonic Dark Matter
1990bg...work	C	Workshop on Bulges of Galaxies
1990boaq.conf	C	Bol. Obs. Astron. Quito.
1990bola.rept	C	The Boundary Layer
1990canp.conf	C	Computational Atomic and Nuclear Physics
1990casi.conf	C	6th CASI Conference on Astronautics
1990cbto.conf	C	Confrontation between Theories and Observations in Cosmology: Present Status and Future Programmes
1990ccd2.proc	C	CCDs in Astronomy. II. New Methods and Applications of CCD Technology
1990ccsp.nasa	C	Current Collection from Space Plasmas
1990cdta.book	C	Cerenkov Detectors and their Application in Science and Technology
1990ceme.symp	C	Twenty-Third Symposium on Celestial Mechanics
1990cesp.conf	C	The 21st century in space
1990ch1..book	C	Comet Halley: Investigations, Results, Interpretations. Vol. 1: Organization, Plasma, Gas
1990ch2..book	C	Comet Halley: Investigations, Results, Interpretations. Vol. 2: Dust, Nucleus, Evolution
1990cisv.nasa	C	Climate Impact of Solar Variability
1990clga.conf	C	Clusters of Galaxies
1990cmas.proc	C	Computing Methods in Applied Sciences and Engineering
1990cnpr.conf	C	Cosmogenic Nuclide Production Rates
1990coax.conf	C	Cosmic Axions
1990coen.conf	C	Computers in Engineering 1990
1990cpvp.conf	C	CP Violation in Particle Physics and Astrophysics
1990csa..proc	C	Canadian Space Agency, 6th CASI Conference on Astronautics
1990csi..conf	C	Cours de structure interne: Evolution stellaire donn&eacute;es de base de physique atomique et nucl&eacute;aire
1990cssg.conf	C	Compact Steep-Spectrum &amp; GHZ-peaked Spectrum Radio Sources
1990ctcm.conf	C	Current Trends in Condensed Matter, Particle Physics and Cosmology
1990ctet.work	C	Comparison of Theoretical and Experimental Transport in Toroidal Systems
1990ctsw.proc	C	Current Topics in Shock Waves
1990cvlm.proc	C	Cataclysmic Variables and Low-Mass X-Ray Binaries
1990cwmc.rept	C	Collection of Works on Measuring and Computing Systems for Research on the Aerodynamics, Dynamics, and Strength of Flight Vehicles
1990daan.work	C	ESO Conf. Proc. 34: 2nd ESO/ST-ECF Data Analysis Workshop
1990dana.conf	C	Differences between Antarctic and non-Antarctic Meteorites
1990dgra.conf	C	Developments in General Relativity, Astrophysics and Quantum Theory
1990dig..book	C	Dynamics and Interactions of Galaxies
1990dipp.symp	C	Development of Intensed Pulsed Particle Beams and Its Applications
1990dmiu.conf	C	Dark Matter in the Universe
1990dmu..conf	C	NATO ASIC Proc. 296: Dark Matter in the Universe
1990dpgs.book	C	Dynamic Processes in Gases and Solid Bodies
1990dppp.rept	C	Dynamic Processes in the Powerplants and Power-Generating Equipment of Flight Vehicles
1990dres.iafc	C	Dresden International Astronautical Federation Congress
1990dtam.conf	C	Developments in Theoretical and Applied Mechanics
1990dysu.conf	C	The Dynamic Sun
1990ebua.conf	C	Errors, Bias and Uncertainties in Astronomy
1990ecev.conf	C	Electrical and Computer Engineering, Volumes 1 and 2 4 p (SEE N93-30215 11-31)
1990ecos.proc	C	Engineering, Construction, and Operations in Space II
1990ecvs.conf	C	The Earth's Climate and Variability of the Sun over Recent Millennia: Geophysical, Astronomical and Archaeological Aspects
1990egre.symp	C	The Energetic Gamma-Ray Experiment Telescope (EGRET) Science Symposium
1990ehcb.conf	C	Evolution: From Cosmogenesis to Biogenesis
1990embm.conf	C	Evolution of Magma Bodies on Mars
1990emco.symp	C	IEEE 1990 International Symposium on Electromagnetic Compatibility
1990erag.conf	C	Earth Rotation, Astrometry, and Geodesy
1990ercr.conf	C	Earth Rotation and Coordinate Reference Frames
1990ered.conf	C	Earth's Rotation from Eons to Days
1990ern..nasa	C	En Route Noise Symposium
1990ESASP.304	C	Environmental Testing for Space Programmes Test: Facilities and Methods
1990ESASP.305	C	Les Stations Spatiales Habit&eacute;es - Aspects Juridiques
1990esri.nasa	C	Earth Sciences Requirements for the Information Sciences Experiment System
1990ewun.proc	C	Elastic Waves and Ultrasonic Nondestructive Evaluation
1990faa..conf	C	From Actions to Answers
1990fas..conf	C	Finnish Astronomical Society
1990fcss.work	C	Fuzzy Control Systems and Space Station Applications
1990fdpd.conf	C	AIAA, Fluid Dynamics, 21st Plasma Dynamics and Lasers Conference, 21st, Seattle, WA, June 18-20, 1990. 17 p.
1990fecs.conf	C	The Formation and Evolution of Cosmic Strings
1990fgbs.rept	C	LIA Colloq. 29: From Ground-Based to Space-Borne Sub-mm Astronomy
1990flvi.proc	C	Flow Visualization V; Proceedings of the 5th International Symposium
1990fmet.symp	C	Flight Mechanics/Estimation Theory Symposium, 1990
1990fmi..proc	C	Proceedings of the International Workshop on Geomagnetic Observatory Data Acquisition and Processing
1990fmif.proc	C	Fluid Measurement and Instrumentation Forum - 1990
1990fmm..conf	C	From Mantle to Meteorites: A Garland of Perspectives
1990fmpn.coll	C	From Miras to Planetary Nebulae: Which Path for Stellar Evolution?
1990fnsr.meet	C	Finnish Space Researchers Meeting
1990frce.conf	C	Proceedings of the Friedmann Centenary Conference
1990fsnp.conf	C	Fundamental Symmetries in Nuclei and Particles
1990ftf..proc	C	Forum on Turbulent Flows - 1990
1990ftph.conf	C	Frontiers of Physics
1990fvlb.conf	C	Frontiers in VLBI
1990gatu.conf	C	ASME, 35th International Gas Turbine and Aeroengine Congress and Exposition
1990gdss.rept	C	Ground Data Systems for Spacecraft Control
1990ggg..conf	C	Gravity, Gradiometry, and Gravimetry
1990gnc..conf	C	AIAA Guidance, Navigation and Control Conference
1990grg..conf	C	General Relativity and Gravitation, 1989
1990grgd.conf	C	Global and Regional Geodynamics
1990grra.conf	C	3rd Canadian Conference on General Relativity and Relativistic Astrophysics
1990gtc.....1	C	GLOBECOM '90 - IEEE Global Telecommunications Conference and Exhibition, Volume 1
1990gtc.....2	C	GLOBECOM '90 - IEEE Global Telecommunications Conference and Exhibition, Volume 2
1990gtc.....3	C	GLOBECOM '90 - IEEE Global Telecommunications Conference and Exhibition, Volume 3
1990guco.proc	C	Guidance and Control 1990
1990hehi.conf	C	High Energy Hadronic Interactions
1990hhmt.rept	C	Hydromechanics and Heat and Mass Transfer in Materials Production
1990hotx.conf	C	Conference held in Houston, TX
1990hrhf.rept	C	High Resolution, High Frame Rate Video Technology
1990hrxr.conf	C	IAU Colloq. 115: High Resolution X-ray Spectroscopy of Cosmic Plasmas
1990iam..rept	C	International Asteroid Mission
1990iamm.rept	C	Improvement of Aircraft Maintenance Methods
1990IAUS..137	C	Flare Stars in Star Clusters, Associations and the Solar Vicinity
1990IAUS..138	C	Solar Photosphere: Structure, Convection, and Magnetic Fields
1990IAUS..139	C	The Galactic and Extragalactic Background Radiation
1990IAUS..140	C	Galactic and Intergalactic Magnetic Fields
1990IAUS..141	C	Inertial Coordinate System on the Sky
1990IAUS..142	C	Basic Plasma Processes on the Sun
1990ibs..symp	C	International Beacon Satellite Symposium 1990
1990icas.conf	C	ICAS, 27th Congress
1990icfm.conf	C	3rd International Congress of Fluid Mechanics
1990icmc.book	C	Impact Craters of the Mesozoic-Cenozoic Boundary
1990icss.conf	C	13th AIAA International Communication Satellite Systems Conference and Exhibit
1990iece....1	C	IECEC-90; Proceedings of the 25th Intersociety Energy Conversion Engineering Conference, Volume 1
1990iece....2	C	IECEC-90; Proceedings of the 25th Intersociety Energy Conversion Engineering Conference, Volume 2
1990iece....3	C	IECEC-90; Proceedings of the 25th Intersociety Energy Conversion Engineering Conference, Volume 3
1990iece....4	C	IECEC-90; Proceedings of the 25th Intersociety Energy Conversion Engineering Conference, Volume 4
1990iece....5	C	IECEC-90; Proceedings of the 25th Intersociety Energy Conversion Engineering Conference, Volume 5
1990iece....6	C	IECEC-90; Proceedings of the 25th Intersociety Energy Conversion Engineering Conference, Volume 6
1990ieee.conf	C	9th IEEE/AIAA/NASA Digital Avionics Systems Conference
1990ieee.proc	C	AUTOTESTCON '90; IEEE Systems Readiness Technology Conference
1990iep..conf	C	AIAA, DGLR, and JSASS, 21st International Electric Propulsion Conference
1990ies..meet	C	Institute of Environmental Sciences, 36th Annual Technical Meeting
1990igc..book	C	Isotopic Geochemistry and Cosmochemistry
1990ilwi.work	C	Innovative Long Wavelength Infrared Detector Workshop Proceedings
1990imsc.conf	C	International Mobile Satellite Conference
1990inna.meet	C	Institute of Navigation, 46th Annual Meeting
1990inpt.rept	C	Institut National Polytechnique, Test and Diagnosis of Programmable Integrated Circuits
1990intr....1	C	Instability and Transition, Volume 1
1990intr....2	C	Instability and Transition, Volume 2
1990ion..proc	C	ION GPS-90; Proceedings of the 3rd International Technical Meeting of the Satellite Division of the Institute of Navigation
1990ips..symp	C	34th International Power Sources Symposium
1990isa..conf	C	ITC/USA/'90; Proceedings of the International Telemetering Conference
1990isa..symp	C	36th International Instrumentation Symposium
1990isaa.conf	C	Israel Society of Aeronautics and Astronautics, 31st Israel Annual Conference on Aviation and Astronautics
1990ixra.conf	C	Imaging X-Ray Astronomy. A Decade of Einstein Observatory Achievements
1990jpg..proc	C	Journee de Prospective sur les Gyrometres
1990jpof.conf	C	AIAA, SAE, ASME, and ASEE, 26th Joint Propulsion Conference
1990jtht.conf	C	AIAA and ASME, 5th Joint Thermophysics and Heat Transfer Conference
1990laaa.proc	C	Laser Anemometry - Advances and Applications
